facture_id;client_id;date_facture;date_echeance;montant_ht_eur;montant_ttc_eur;tva_eur;statut_paiement;delai_paiement_jours;mode_paiement
FAC-036250;CLI-099369;2023-09-17;2023-10-17;168.02;201.62;33.6;Payée;23.0;Chèque
FAC-036251;CLI-092952;2024-12-26;2025-01-25;71.6;85.92;14.32;En retard;59.0;Prélèvement
FAC-036252;CLI-093349;2022-02-03;2022-03-05;3013.96;3616.75;602.79;En retard;88.0;CB en ligne
FAC-036253;CLI-087327;2024-01-08;2024-02-07;338.12;405.74;67.62;Payée;21.0;Prélèvement
FAC-036254;CLI-086537;2022-05-26;2022-06-25;147.84;177.41;29.57;Payée;30.0;CB en ligne
FAC-036255;CLI-091226;2022-12-31;2023-01-30;213.41;256.09;42.68;Payée;12.0;TIP
FAC-036256;CLI-092424;2024-02-16;2024-03-17;136.0;163.2;27.2;Payée;14.0;CB en ligne
FAC-036257;CLI-091010;2023-02-27;2023-03-29;189.49;227.39;37.9;Payée;30.0;Prélèvement
FAC-036258;CLI-087379;2025-03-22;2025-04-21;258.48;310.18;51.7;Payée;34.0;Chèque
FAC-036259;CLI-098032;2024-01-20;2024-02-19;1362.96;1635.55;272.59;Payée;3.0;Virement
FAC-036260;CLI-097936;2023-12-04;2024-01-03;761.4;913.68;152.28;Payée;8.0;Prélèvement
FAC-036261;CLI-091279;2022-05-09;2022-06-08;44.48;53.38;8.9;Impayée;326.0;Prélèvement
FAC-036262;CLI-096356;2023-07-22;2023-08-21;544.33;653.2;108.87;En retard;36.0;CB en ligne
FAC-036263;CLI-089187;2024-06-16;2024-07-16;184.45;221.34;36.89;Payée;5.0;Virement
FAC-036264;CLI-095386;2023-02-05;2023-03-07;7276.22;8731.46;1455.24;Payée;6.0;Prélèvement
FAC-036265;CLI-087273;2025-02-26;2025-03-28;107.84;129.41;21.57;Impayée;155.0;Virement
FAC-036266;CLI-092655;2023-07-06;2023-08-05;122.9;147.48;24.58;Payée;20.0;CB en ligne
FAC-036267;CLI-094359;2024-12-25;2025-01-24;112.7;135.24;22.54;Impayée;141.0;Prélèvement
FAC-036268;CLI-100616;2024-08-12;2024-09-11;38.7;46.44;7.74;Payée;2.0;Prélèvement
FAC-036269;CLI-091606;2025-04-17;2025-05-17;1358.96;1630.75;271.79;Payée;2.0;Virement
FAC-036270;CLI-094803;2024-04-06;2024-05-06;5957.34;7148.81;1191.47;En attente;;Prélèvement
FAC-036271;CLI-095201;2023-05-29;2023-06-28;154.01;184.81;30.8;Payée;16.0;CB en ligne
FAC-036272;CLI-096483;2025-03-10;2025-04-09;140.03;168.04;28.01;En retard;56.0;CB en ligne
FAC-036273;CLI-091697;2023-03-25;2023-04-24;252.49;302.99;50.5;Payée;5.0;Chèque
FAC-036274;CLI-100879;2025-05-30;2025-06-29;255.79;306.95;51.16;Payée;31.0;Prélèvement
FAC-036275;CLI-091272;2022-04-22;2022-05-22;116.85;140.22;23.37;Impayée;143.0;Prélèvement
FAC-036276;CLI-100111;2022-04-11;2022-05-11;148.51;178.21;29.7;Payée;18.0;Virement
FAC-036277;CLI-100782;2022-08-04;2022-09-03;936.76;1124.11;187.35;En attente;;Prélèvement
FAC-036278;CLI-100381;2022-12-06;2023-01-05;52.74;63.29;10.55;En retard;36.0;CB en ligne
FAC-036279;CLI-100158;2024-10-29;2024-11-28;1073.18;1287.82;214.64;Payée;19.0;CB en ligne
FAC-036280;CLI-087773;2022-08-01;2022-08-31;1688.09;2025.71;337.62;Payée;9.0;Prélèvement
FAC-036281;CLI-099943;2024-04-24;2024-05-24;65.67;78.8;13.13;Payée;17.0;Prélèvement
FAC-036282;CLI-088887;2023-01-16;2023-02-15;77.79;93.35;15.56;Payée;6.0;Virement
FAC-036283;CLI-093596;2022-06-05;2022-07-05;149.03;178.84;29.81;Impayée;197.0;Virement
FAC-036284;CLI-090500;2024-10-24;2024-11-23;138.58;166.3;27.72;Payée;9.0;Prélèvement
FAC-036285;CLI-094189;2022-05-24;2022-06-23;239.07;286.88;47.81;Payée;3.0;Prélèvement
FAC-036286;CLI-092627;2025-01-23;2025-02-22;123.96;148.75;24.79;En attente;;Virement
FAC-036287;CLI-087955;2024-03-10;2024-04-09;7323.92;8788.7;1464.78;En retard;52.0;Prélèvement
FAC-036288;CLI-094802;2024-09-24;2024-10-24;223.02;267.62;44.6;Payée;2.0;Virement
FAC-036289;CLI-096586;2022-12-18;2023-01-17;67.37;80.84;13.47;Payée;21.0;Prélèvement
FAC-036290;CLI-094245;2024-09-05;2024-10-05;96.98;116.38;19.4;En retard;68.0;Virement
FAC-036291;CLI-094624;2023-06-21;2023-07-21;58.28;69.94;11.66;En retard;72.0;Virement
FAC-036292;CLI-092734;2022-07-21;2022-08-20;180.91;217.09;36.18;En attente;;Virement
FAC-036293;CLI-099635;2023-09-17;2023-10-17;1486.53;1783.84;297.31;Impayée;279.0;Prélèvement
FAC-036294;CLI-086312;2024-08-27;2024-09-26;150.18;180.22;30.04;En retard;40.0;Virement
FAC-036295;CLI-098406;2022-03-18;2022-04-17;247.93;297.52;49.59;Payée;34.0;TIP
FAC-036296;CLI-090418;2022-11-20;2022-12-20;104.84;125.81;20.97;Payée;34.0;Prélèvement
FAC-036297;CLI-091969;2022-01-01;2022-01-31;177.71;213.25;35.54;Payée;2.0;Prélèvement
FAC-036298;CLI-092091;2022-08-25;2022-09-24;1124.89;1349.87;224.98;Payée;25.0;CB en ligne
FAC-036299;CLI-090109;2022-11-25;2022-12-25;262.44;314.93;52.49;Payée;3.0;Chèque
FAC-036300;CLI-098797;2022-06-08;2022-07-08;74.78;89.74;14.96;Payée;30.0;Prélèvement
FAC-036301;CLI-091912;2022-03-16;2022-04-15;199.04;238.85;39.81;Payée;4.0;Prélèvement
FAC-036302;CLI-088395;2022-06-28;2022-07-28;66.41;79.69;13.28;Payée;19.0;Prélèvement
FAC-036303;CLI-089391;2024-01-19;2024-02-18;133.35;160.02;26.67;Payée;18.0;Prélèvement
FAC-036304;CLI-097815;2024-03-19;2024-04-18;78.14;93.77;15.63;Payée;4.0;TIP
FAC-036305;CLI-093986;2023-07-16;2023-08-15;1146.26;1375.51;229.25;Payée;34.0;Chèque
FAC-036306;CLI-086482;2024-01-23;2024-02-22;125.68;150.82;25.14;En retard;81.0;Virement
FAC-036307;CLI-094938;2023-02-19;2023-03-21;202.12;242.54;40.42;En attente;;Prélèvement
FAC-036308;CLI-090091;2025-02-19;2025-03-21;106.93;128.32;21.39;En retard;50.0;Virement
FAC-036309;CLI-090452;2023-09-07;2023-10-07;780.73;936.88;156.15;En retard;46.0;Prélèvement
FAC-036310;CLI-094658;2024-01-01;2024-01-31;273.92;328.7;54.78;En retard;59.0;Virement
FAC-036311;CLI-091995;2022-07-17;2022-08-16;266.19;319.43;53.24;Impayée;208.0;Chèque
FAC-036312;CLI-095196;2022-08-13;2022-09-12;1234.77;1481.72;246.95;En attente;;CB en ligne
FAC-036313;CLI-100902;2022-08-10;2022-09-09;135.22;162.26;27.04;Payée;27.0;CB en ligne
FAC-036314;CLI-087166;2022-04-30;2022-05-30;224.67;269.6;44.93;Payée;2.0;Virement
FAC-036315;CLI-094751;2025-03-10;2025-04-09;86.43;103.72;17.29;Impayée;123.0;Prélèvement
FAC-036316;CLI-098793;2024-07-29;2024-08-28;4961.69;5954.03;992.34;Payée;4.0;CB en ligne
FAC-036317;CLI-089666;2024-09-10;2024-10-10;874.56;1049.47;174.91;Impayée;344.0;CB en ligne
FAC-036318;CLI-094430;2024-11-21;2024-12-21;224.88;269.86;44.98;Impayée;101.0;Prélèvement
FAC-036319;CLI-097461;2025-02-28;2025-03-30;184.08;220.9;36.82;Payée;19.0;Prélèvement
FAC-036320;CLI-099565;2023-08-25;2023-09-24;201.53;241.84;40.31;Payée;29.0;CB en ligne
FAC-036321;CLI-099946;2022-09-02;2022-10-02;229.36;275.23;45.87;En attente;;Prélèvement
FAC-036322;CLI-095249;2022-10-14;2022-11-13;133.27;159.92;26.65;Impayée;266.0;CB en ligne
FAC-036323;CLI-089960;2024-02-11;2024-03-12;231.94;278.33;46.39;En retard;45.0;Prélèvement
FAC-036324;CLI-090453;2023-08-03;2023-09-02;1160.32;1392.38;232.06;Payée;16.0;Prélèvement
FAC-036325;CLI-097819;2024-10-24;2024-11-23;178.95;214.74;35.79;Payée;32.0;CB en ligne
FAC-036326;CLI-099867;2023-03-21;2023-04-20;181.72;218.06;36.34;Payée;19.0;CB en ligne
FAC-036327;CLI-086725;2023-02-16;2023-03-18;456.55;547.86;91.31;Impayée;101.0;Prélèvement
FAC-036328;CLI-089645;2024-05-05;2024-06-04;200.19;240.23;40.04;En attente;;Virement
FAC-036329;CLI-099758;2022-03-08;2022-04-07;87.39;104.87;17.48;Payée;18.0;Prélèvement
FAC-036330;CLI-098412;2025-01-28;2025-02-27;81.51;97.81;16.3;En retard;89.0;Virement
FAC-036331;CLI-090218;2022-10-02;2022-11-01;241.93;290.32;48.39;Payée;8.0;Prélèvement
FAC-036332;CLI-095239;2025-05-16;2025-06-15;63.98;76.78;12.8;Payée;10.0;CB en ligne
FAC-036333;CLI-086289;2024-04-26;2024-05-26;163.58;196.3;32.72;En retard;47.0;CB en ligne
FAC-036334;CLI-097338;2024-12-24;2025-01-23;560.66;672.79;112.13;Payée;3.0;Prélèvement
FAC-036335;CLI-100380;2024-11-22;2024-12-22;513.46;616.15;102.69;Impayée;359.0;Prélèvement
FAC-036336;CLI-094715;2023-08-18;2023-09-17;792.91;951.49;158.58;Payée;29.0;Prélèvement
FAC-036337;CLI-093288;2025-03-01;2025-03-31;1635.71;1962.85;327.14;Payée;29.0;Prélèvement
FAC-036338;CLI-090679;2023-12-05;2024-01-04;235.63;282.76;47.13;En attente;;Prélèvement
FAC-036339;CLI-093670;2023-12-23;2024-01-22;322.78;387.34;64.56;Payée;8.0;TIP
FAC-036340;CLI-089061;2022-10-18;2022-11-17;255.53;306.64;51.11;En retard;60.0;Prélèvement
FAC-036341;CLI-095459;2025-04-20;2025-05-20;182.43;218.92;36.49;Payée;2.0;Chèque
FAC-036342;CLI-092400;2024-03-08;2024-04-07;279.86;335.83;55.97;Payée;4.0;Prélèvement
FAC-036343;CLI-086822;2022-01-30;2022-03-01;99.39;119.27;19.88;Payée;14.0;Prélèvement
FAC-036344;CLI-093698;2022-01-17;2022-02-16;116.25;139.5;23.25;Payée;15.0;CB en ligne
FAC-036345;CLI-097304;2023-01-15;2023-02-14;131.38;157.66;26.28;En attente;;Virement
FAC-036346;CLI-086167;2024-10-24;2024-11-23;126.06;151.27;25.21;Payée;31.0;Prélèvement
FAC-036347;CLI-089901;2023-06-25;2023-07-25;205.4;246.48;41.08;Payée;27.0;CB en ligne
FAC-036348;CLI-095974;2024-11-30;2024-12-30;211.16;253.39;42.23;En attente;;Prélèvement
FAC-036349;CLI-095699;2023-11-18;2023-12-18;484.4;581.28;96.88;Impayée;319.0;Prélèvement
FAC-036350;CLI-094099;2022-04-23;2022-05-23;272.59;327.11;54.52;Payée;6.0;Prélèvement
FAC-036351;CLI-097723;2022-03-05;2022-04-04;155.75;186.9;31.15;Payée;2.0;Prélèvement
FAC-036352;CLI-093016;2022-10-15;2022-11-14;85.24;102.29;17.05;En attente;;Chèque
FAC-036353;CLI-091318;2022-08-04;2022-09-03;244.73;293.68;48.95;Payée;25.0;Chèque
FAC-036354;CLI-090934;2022-03-29;2022-04-28;279.58;335.5;55.92;En retard;67.0;Prélèvement
FAC-036355;CLI-087426;2022-01-30;2022-03-01;276.64;331.97;55.33;Payée;22.0;Prélèvement
FAC-036356;CLI-099308;2022-05-08;2022-06-07;616.03;739.24;123.21;Impayée;357.0;Prélèvement
FAC-036357;CLI-086529;2022-11-13;2022-12-13;655.47;786.56;131.09;Payée;13.0;Prélèvement
FAC-036358;CLI-090015;2024-08-02;2024-09-01;90.97;109.16;18.19;En attente;;CB en ligne
FAC-036359;CLI-095302;2024-11-22;2024-12-22;1244.39;1493.27;248.88;Payée;14.0;Prélèvement
FAC-036360;CLI-086891;2024-04-27;2024-05-27;341.75;410.1;68.35;Payée;22.0;Prélèvement
FAC-036361;CLI-095236;2025-04-11;2025-05-11;246.71;296.05;49.34;Payée;11.0;Chèque
FAC-036362;CLI-088661;2024-09-23;2024-10-23;795.25;954.3;159.05;Payée;34.0;Prélèvement
FAC-036363;CLI-096913;2024-04-22;2024-05-22;1068.41;1282.09;213.68;Payée;1.0;Chèque
FAC-036364;CLI-094876;2022-04-06;2022-05-06;272.37;326.84;54.47;Payée;28.0;CB en ligne
FAC-036365;CLI-099847;2022-03-19;2022-04-18;123.82;148.58;24.76;En retard;47.0;Prélèvement
FAC-036366;CLI-091614;2023-02-10;2023-03-12;196.54;235.85;39.31;En attente;;TIP
FAC-036367;CLI-098251;2024-08-14;2024-09-13;397.99;477.59;79.6;Impayée;210.0;TIP
FAC-036368;CLI-094688;2024-12-31;2025-01-30;98.53;118.24;19.71;Payée;14.0;Prélèvement
FAC-036369;CLI-099000;2024-10-29;2024-11-28;6505.87;7807.04;1301.17;Impayée;211.0;Chèque
FAC-036370;CLI-092170;2022-03-05;2022-04-04;91.06;109.27;18.21;Impayée;335.0;Prélèvement
FAC-036371;CLI-089377;2022-07-14;2022-08-13;212.86;255.43;42.57;Payée;28.0;Chèque
FAC-036372;CLI-089160;2025-02-13;2025-03-15;47.77;57.32;9.55;Impayée;256.0;CB en ligne
FAC-036373;CLI-099309;2024-05-05;2024-06-04;264.81;317.77;52.96;Payée;4.0;Prélèvement
FAC-036374;CLI-096247;2024-10-27;2024-11-26;1187.98;1425.58;237.6;En retard;88.0;Virement
FAC-036375;CLI-094445;2022-08-01;2022-08-31;262.67;315.2;52.53;En attente;;Virement
FAC-036376;CLI-096988;2023-11-17;2023-12-17;1315.37;1578.44;263.07;Payée;27.0;Prélèvement
FAC-036377;CLI-092997;2025-04-19;2025-05-19;4237.16;5084.59;847.43;Payée;30.0;Prélèvement
FAC-036378;CLI-088067;2022-03-31;2022-04-30;133.97;160.76;26.79;En attente;;Prélèvement
FAC-036379;CLI-091640;2022-11-18;2022-12-18;134.72;161.66;26.94;Payée;34.0;Chèque
FAC-036380;CLI-100802;2023-03-16;2023-04-15;2127.75;2553.3;425.55;Payée;9.0;Virement
FAC-036381;CLI-091442;2023-06-03;2023-07-03;162.39;194.87;32.48;En retard;52.0;Prélèvement
FAC-036382;CLI-091076;2022-02-20;2022-03-22;180.17;216.2;36.03;En retard;76.0;Prélèvement
FAC-036383;CLI-094091;2023-11-25;2023-12-25;61.49;73.79;12.3;Impayée;267.0;TIP
FAC-036384;CLI-086259;2024-05-18;2024-06-17;154.97;185.96;30.99;En retard;41.0;Virement
FAC-036385;CLI-094627;2022-05-28;2022-06-27;988.57;1186.28;197.71;Payée;12.0;CB en ligne
FAC-036386;CLI-093302;2024-04-18;2024-05-18;141.11;169.33;28.22;En retard;40.0;CB en ligne
FAC-036387;CLI-092281;2022-05-22;2022-06-21;70.61;84.73;14.12;En attente;;Chèque
FAC-036388;CLI-088259;2022-07-15;2022-08-14;211.39;253.67;42.28;Payée;29.0;Prélèvement
FAC-036389;CLI-093929;2022-12-14;2023-01-13;94.69;113.63;18.94;Impayée;245.0;Chèque
FAC-036390;CLI-090975;2023-04-05;2023-05-05;70.15;84.18;14.03;En attente;;Prélèvement
FAC-036391;CLI-087977;2022-10-02;2022-11-01;188.28;225.94;37.66;En retard;83.0;CB en ligne
FAC-036392;CLI-090120;2024-02-11;2024-03-12;127.79;153.35;25.56;Payée;31.0;Prélèvement
FAC-036393;CLI-090164;2023-05-15;2023-06-14;161.01;193.21;32.2;Payée;9.0;Prélèvement
FAC-036394;CLI-092873;2023-05-17;2023-06-16;242.78;291.34;48.56;Payée;24.0;Prélèvement
FAC-036395;CLI-096449;2023-04-29;2023-05-29;6440.59;7728.71;1288.12;Payée;31.0;Prélèvement
FAC-036396;CLI-100177;2022-03-17;2022-04-16;168.03;201.64;33.61;Payée;12.0;CB en ligne
FAC-036397;CLI-094061;2023-01-10;2023-02-09;156.88;188.26;31.38;Payée;18.0;CB en ligne
FAC-036398;CLI-092873;2022-10-15;2022-11-14;194.81;233.77;38.96;En attente;;Prélèvement
FAC-036399;CLI-093599;2025-01-31;2025-03-02;87.05;104.46;17.41;Payée;8.0;Prélèvement
FAC-036400;CLI-093016;2023-05-25;2023-06-24;107.46;128.95;21.49;Payée;11.0;Prélèvement
FAC-036401;CLI-093029;2024-06-18;2024-07-18;142.17;170.6;28.43;Impayée;114.0;Prélèvement
FAC-036402;CLI-100460;2024-10-14;2024-11-13;11969.2;14363.04;2393.84;En attente;;Prélèvement
FAC-036403;CLI-089939;2023-09-07;2023-10-07;275.37;330.44;55.07;Payée;33.0;Virement
FAC-036404;CLI-097109;2023-08-11;2023-09-10;128.41;154.09;25.68;En retard;87.0;Prélèvement
FAC-036405;CLI-094392;2024-09-16;2024-10-16;4357.42;5228.9;871.48;Impayée;103.0;Prélèvement
FAC-036406;CLI-092876;2024-07-15;2024-08-14;190.51;228.61;38.1;En attente;;Prélèvement
FAC-036407;CLI-100889;2025-03-09;2025-04-08;4190.0;5028.0;838.0;En attente;;Prélèvement
FAC-036408;CLI-097139;2023-07-21;2023-08-20;9464.91;11357.89;1892.98;Payée;5.0;Prélèvement
FAC-036409;CLI-090724;2022-04-27;2022-05-27;193.47;232.16;38.69;Payée;4.0;Prélèvement
FAC-036410;CLI-096983;2022-12-19;2023-01-18;182.79;219.35;36.56;Impayée;353.0;Chèque
FAC-036411;CLI-099393;2023-01-18;2023-02-17;520.82;624.98;104.16;Payée;15.0;Prélèvement
FAC-036412;CLI-096625;2022-04-17;2022-05-17;79.47;95.36;15.89;Payée;4.0;Prélèvement
FAC-036413;CLI-088913;2024-07-24;2024-08-23;28322.22;33986.66;5664.44;Impayée;143.0;Prélèvement
FAC-036414;CLI-096307;2022-06-02;2022-07-02;145.54;174.65;29.11;En attente;;Prélèvement
FAC-036415;CLI-090596;2023-05-10;2023-06-09;574.87;689.84;114.97;En attente;;Prélèvement
FAC-036416;CLI-096229;2024-06-29;2024-07-29;275.51;330.61;55.1;Impayée;154.0;Prélèvement
FAC-036417;CLI-086333;2023-05-12;2023-06-11;217.9;261.48;43.58;En retard;44.0;Prélèvement
FAC-036418;CLI-088658;2024-04-21;2024-05-21;49.99;59.99;10.0;En retard;45.0;Prélèvement
FAC-036419;CLI-097338;2022-04-16;2022-05-16;1155.36;1386.43;231.07;Payée;2.0;Chèque
FAC-036420;CLI-099747;2022-10-16;2022-11-15;229.46;275.35;45.89;Impayée;225.0;Prélèvement
FAC-036421;CLI-093835;2023-02-09;2023-03-11;92.12;110.54;18.42;En attente;;TIP
FAC-036422;CLI-094018;2024-10-24;2024-11-23;267.81;321.37;53.56;Payée;9.0;Prélèvement
FAC-036423;CLI-095856;2025-03-08;2025-04-07;62.29;74.75;12.46;En retard;43.0;CB en ligne
FAC-036424;CLI-096857;2024-03-01;2024-03-31;130.67;156.8;26.13;En attente;;Prélèvement
FAC-036425;CLI-093560;2023-01-09;2023-02-08;920.46;1104.55;184.09;Payée;19.0;Prélèvement
FAC-036426;CLI-091972;2022-09-19;2022-10-19;129.31;155.17;25.86;Payée;10.0;Virement
FAC-036427;CLI-093841;2023-03-05;2023-04-04;71.14;85.37;14.23;Payée;20.0;CB en ligne
FAC-036428;CLI-088604;2023-07-10;2023-08-09;112.55;135.06;22.51;Impayée;341.0;Prélèvement
FAC-036429;CLI-092723;2022-10-30;2022-11-29;74.78;89.74;14.96;En retard;89.0;Virement
FAC-036430;CLI-095936;2024-12-02;2025-01-01;267.8;321.36;53.56;Payée;17.0;Prélèvement
FAC-036431;CLI-094323;2023-04-05;2023-05-05;128.4;154.08;25.68;Payée;21.0;Prélèvement
FAC-036432;CLI-094814;2023-02-03;2023-03-05;52.48;62.98;10.5;Payée;16.0;Prélèvement
FAC-036433;CLI-088786;2024-02-07;2024-03-08;39704.83;47645.8;7940.97;Payée;11.0;Prélèvement
FAC-036434;CLI-099444;2023-01-16;2023-02-15;54.13;64.96;10.83;Payée;34.0;Prélèvement
FAC-036435;CLI-087229;2022-11-22;2022-12-22;103.67;124.4;20.73;Payée;11.0;Prélèvement
FAC-036436;CLI-095210;2024-09-09;2024-10-09;1446.2;1735.44;289.24;Impayée;251.0;Prélèvement
FAC-036437;CLI-087431;2022-07-15;2022-08-14;113.62;136.34;22.72;Payée;6.0;Virement
FAC-036438;CLI-094042;2023-06-12;2023-07-12;168.2;201.84;33.64;En attente;;Prélèvement
FAC-036439;CLI-095299;2025-04-26;2025-05-26;158.85;190.62;31.77;En retard;64.0;Prélèvement
FAC-036440;CLI-089890;2024-04-10;2024-05-10;511.33;613.6;102.27;Payée;22.0;Prélèvement
FAC-036441;CLI-092863;2022-04-15;2022-05-15;268.66;322.39;53.73;Payée;27.0;CB en ligne
FAC-036442;CLI-086307;2023-09-20;2023-10-20;55.84;67.01;11.17;Payée;1.0;Prélèvement
FAC-036443;CLI-098042;2024-12-13;2025-01-12;1426.21;1711.45;285.24;En retard;60.0;Prélèvement
FAC-036444;CLI-089406;2022-10-26;2022-11-25;482.35;578.82;96.47;Payée;2.0;CB en ligne
FAC-036445;CLI-093176;2022-09-15;2022-10-15;4301.23;5161.48;860.25;En retard;61.0;Virement
FAC-036446;CLI-092391;2022-01-09;2022-02-08;193.63;232.36;38.73;Impayée;329.0;Prélèvement
FAC-036447;CLI-096328;2024-11-18;2024-12-18;70.7;84.84;14.14;Payée;20.0;CB en ligne
FAC-036448;CLI-099119;2023-09-28;2023-10-28;158.75;190.5;31.75;Payée;11.0;Prélèvement
FAC-036449;CLI-099670;2024-01-11;2024-02-10;42.78;51.34;8.56;Payée;14.0;Chèque
FAC-036450;CLI-100364;2025-01-25;2025-02-24;100.14;120.17;20.03;Payée;30.0;Prélèvement
FAC-036451;CLI-098734;2025-02-01;2025-03-03;237.15;284.58;47.43;Payée;25.0;Prélèvement
FAC-036452;CLI-100306;2024-02-13;2024-03-14;255.82;306.98;51.16;En retard;82.0;Prélèvement
FAC-036453;CLI-090166;2023-03-08;2023-04-07;97.71;117.25;19.54;Payée;22.0;Virement
FAC-036454;CLI-093834;2025-04-30;2025-05-30;124.83;149.8;24.97;Payée;24.0;Virement
FAC-036455;CLI-097332;2022-01-20;2022-02-19;195.01;234.01;39.0;Payée;23.0;CB en ligne
FAC-036456;CLI-091628;2024-04-30;2024-05-30;144.49;173.39;28.9;En attente;;Chèque
FAC-036457;CLI-092564;2022-09-15;2022-10-15;110.29;132.35;22.06;Payée;9.0;Chèque
FAC-036458;CLI-089251;2022-04-09;2022-05-09;253.44;304.13;50.69;Payée;17.0;Prélèvement
FAC-036459;CLI-100379;2023-07-29;2023-08-28;35.26;42.31;7.05;En retard;50.0;Prélèvement
FAC-036460;CLI-100699;2024-08-11;2024-09-10;224.96;269.95;44.99;Payée;11.0;Prélèvement
FAC-036461;CLI-100148;2025-04-11;2025-05-11;90.84;109.01;18.17;Payée;9.0;Virement
FAC-036462;CLI-096510;2022-10-20;2022-11-19;57.62;69.14;11.52;En retard;61.0;Prélèvement
FAC-036463;CLI-086876;2023-12-09;2024-01-08;161.87;194.24;32.37;Payée;14.0;Prélèvement
FAC-036464;CLI-099644;2022-10-01;2022-10-31;82.07;98.48;16.41;Payée;34.0;Prélèvement
FAC-036465;CLI-092982;2022-09-07;2022-10-07;6286.05;7543.26;1257.21;En retard;50.0;CB en ligne
FAC-036466;CLI-100765;2024-07-16;2024-08-15;55.82;66.98;11.16;Payée;19.0;Prélèvement
FAC-036467;CLI-098204;2023-12-16;2024-01-15;242.45;290.94;48.49;Payée;6.0;Prélèvement
FAC-036468;CLI-088226;2023-02-28;2023-03-30;151.87;182.24;30.37;En retard;50.0;Prélèvement
FAC-036469;CLI-095180;2022-05-03;2022-06-02;190.68;228.82;38.14;Impayée;288.0;CB en ligne
FAC-036470;CLI-095447;2023-09-05;2023-10-05;231.1;277.32;46.22;En attente;;Prélèvement
FAC-036471;CLI-100511;2023-12-02;2024-01-01;590.6;708.72;118.12;Impayée;158.0;Prélèvement
FAC-036472;CLI-096987;2023-02-07;2023-03-09;168.5;202.2;33.7;En attente;;Prélèvement
FAC-036473;CLI-087102;2024-03-28;2024-04-27;693.97;832.76;138.79;Impayée;291.0;Prélèvement
FAC-036474;CLI-099291;2022-12-30;2023-01-29;271.5;325.8;54.3;Impayée;309.0;Chèque
FAC-036475;CLI-089043;2023-11-16;2023-12-16;45.93;55.12;9.19;En attente;;Virement
FAC-036476;CLI-096698;2023-10-25;2023-11-24;464.28;557.14;92.86;Payée;19.0;Virement
FAC-036477;CLI-096934;2025-01-01;2025-01-31;211.56;253.87;42.31;Payée;33.0;Prélèvement
FAC-036478;CLI-093534;2022-07-12;2022-08-11;192.49;230.99;38.5;Payée;15.0;Prélèvement
FAC-036479;CLI-094444;2023-02-05;2023-03-07;98.6;118.32;19.72;Payée;28.0;Chèque
FAC-036480;CLI-097769;2023-10-10;2023-11-09;255.87;307.04;51.17;Payée;19.0;Virement
FAC-036481;CLI-088711;2022-05-11;2022-06-10;210.83;253.0;42.17;Impayée;233.0;CB en ligne
FAC-036482;CLI-086456;2024-08-29;2024-09-28;256.75;308.1;51.35;Payée;22.0;Virement
FAC-036483;CLI-094318;2025-01-13;2025-02-12;442.58;531.1;88.52;Payée;21.0;CB en ligne
FAC-036484;CLI-092925;2023-05-13;2023-06-12;134.84;161.81;26.97;En retard;55.0;Prélèvement
FAC-036485;CLI-096088;2022-03-02;2022-04-01;318.24;381.89;63.65;Payée;29.0;Prélèvement
FAC-036486;CLI-090130;2024-08-16;2024-09-15;240.64;288.77;48.13;Payée;3.0;Prélèvement
FAC-036487;CLI-088386;2023-05-05;2023-06-04;40.09;48.11;8.02;Impayée;344.0;Prélèvement
FAC-036488;CLI-095955;2025-01-12;2025-02-11;111.6;133.92;22.32;Payée;13.0;Virement
FAC-036489;CLI-099201;2022-09-19;2022-10-19;137.87;165.44;27.57;Payée;5.0;Prélèvement
FAC-036490;CLI-087429;2023-12-09;2024-01-08;1323.34;1588.01;264.67;Payée;34.0;Prélèvement
FAC-036491;CLI-093052;2024-02-14;2024-03-15;5368.32;6441.98;1073.66;Payée;28.0;Prélèvement
FAC-036492;CLI-094078;2024-05-19;2024-06-18;119.18;143.02;23.84;En attente;;CB en ligne
FAC-036493;CLI-087401;2022-11-01;2022-12-01;230.44;276.53;46.09;Payée;16.0;Prélèvement
FAC-036494;CLI-090222;2022-12-19;2023-01-18;664.66;797.59;132.93;En attente;;Prélèvement
FAC-036495;CLI-089832;2023-02-17;2023-03-19;1207.9;1449.48;241.58;Payée;11.0;Prélèvement
FAC-036496;CLI-087906;2022-11-08;2022-12-08;2901.42;3481.7;580.28;Payée;10.0;Prélèvement
