compteur_id;pdl;client_id;type_energie;type_compteur;marque;date_installation;dernier_releve;statut
CPT-102145;56562888044546;CLI-098884;Électricité;Linky;Landis+Gyr;2021-04-23;2025-05-29;Actif
CPT-102146;12408332127433;CLI-098885;Électricité;Électromécanique;Itron;2013-04-23;2025-05-18;Actif
CPT-102147;76803867220000;CLI-098886;Gaz;Gazpar;Itron;2019-01-02;2025-05-02;Suspendu
CPT-102148;54392442166891;CLI-098887;Électricité;Électromécanique;Iskraemeco;2015-12-08;2025-04-10;Actif
CPT-102149;69895655412191;CLI-098888;Électricité;Linky;Itron;2013-10-26;2025-04-21;Actif
CPT-102150;46396142522850;CLI-098889;Électricité;Linky;Sagemcom;2014-10-18;2025-04-17;Suspendu
CPT-102151;38439705920773;CLI-098889;Gaz;Gazpar;Itron;2014-10-26;2025-04-09;Suspendu
CPT-102152;88519490011491;CLI-098890;Électricité;Linky;Landis+Gyr;2018-12-16;2025-04-27;Actif
CPT-102153;72445582315847;CLI-098891;Électricité;Linky;Itron;2018-02-15;2025-05-06;Actif
CPT-102154;36296402871291;CLI-098892;Électricité;Linky;Itron;2016-03-31;2025-05-26;Actif
CPT-102155;73664920459344;CLI-098892;Gaz;Gazpar;Sagemcom;2016-03-10;2025-04-24;Actif
CPT-102156;47019320672330;CLI-098893;Gaz;Traditionnel;Sagemcom;2021-02-20;2025-05-11;Résilié
CPT-102157;33797112126744;CLI-098894;Gaz;Gazpar;Itron;2020-11-23;2025-04-30;Suspendu
CPT-102158;84541187926279;CLI-098895;Électricité;Linky;Sagemcom;2015-10-27;2025-04-05;Actif
CPT-102159;39021186450427;CLI-098896;Électricité;Linky;Sagemcom;2016-10-07;2025-05-26;Résilié
CPT-102160;80878563120874;CLI-098897;Gaz;Gazpar;Landis+Gyr;2020-09-26;2025-05-10;Actif
CPT-102161;61410510075481;CLI-098898;Électricité;Linky;Landis+Gyr;2016-03-04;2025-05-08;Résilié
CPT-102162;35738593466893;CLI-098899;Électricité;Linky;Iskraemeco;2012-09-12;2025-05-28;Actif
CPT-102163;25979530067093;CLI-098900;Gaz;Gazpar;Itron;2017-01-16;2025-05-24;Actif
CPT-102164;89371153740053;CLI-098901;Électricité;Linky;Landis+Gyr;2015-12-14;2025-04-08;Actif
CPT-102165;78770576750318;CLI-098901;Gaz;Traditionnel;Landis+Gyr;2015-11-27;2025-05-27;Actif
CPT-102166;61845965681452;CLI-098902;Électricité;Linky;Sagemcom;2019-08-19;2025-05-14;Actif
CPT-102167;56930608509289;CLI-098903;Électricité;Linky;Itron;2013-09-25;2025-04-05;Actif
CPT-102168;62631972515346;CLI-098903;Gaz;Gazpar;Itron;2013-09-25;2025-05-02;Actif
CPT-102169;79278729204828;CLI-098904;Électricité;Linky;Itron;2017-06-12;2025-04-21;Actif
CPT-102170;86559277242866;CLI-098904;Gaz;Gazpar;Sagemcom;2017-06-12;2025-05-15;Actif
CPT-102171;86423031184137;CLI-098905;Électricité;Linky;Itron;2019-05-18;2025-04-20;Actif
CPT-102172;83347362400661;CLI-098906;Électricité;Électromécanique;Itron;2016-01-22;2025-05-05;Suspendu
CPT-102173;90569563185656;CLI-098907;Électricité;Linky;Sagemcom;2012-10-03;2025-05-24;Actif
CPT-102174;35737855754094;CLI-098908;Électricité;Linky;Iskraemeco;2016-04-25;2025-05-21;Résilié
CPT-102175;79827152715245;CLI-098909;Gaz;Traditionnel;Iskraemeco;2012-10-27;2025-05-29;Actif
CPT-102176;84016337269706;CLI-098910;Gaz;Gazpar;Sagemcom;2021-04-27;2025-04-20;Actif
CPT-102177;53892365745800;CLI-098911;Électricité;Linky;Sagemcom;2013-10-23;2025-04-11;Actif
CPT-102178;53311215856765;CLI-098912;Gaz;Gazpar;Landis+Gyr;2017-08-13;2025-04-10;Actif
CPT-102179;35871305138550;CLI-098913;Électricité;Linky;Itron;2018-02-07;2025-05-27;Actif
CPT-102180;41089435722673;CLI-098913;Gaz;Gazpar;Landis+Gyr;2018-02-16;2025-04-11;Actif
CPT-102181;83903887872133;CLI-098914;Gaz;Gazpar;Itron;2020-07-28;2025-05-09;Actif
CPT-102182;99087664576593;CLI-098915;Électricité;Linky;Landis+Gyr;2017-03-28;2025-05-25;Suspendu
CPT-102183;76081481576945;CLI-098916;Électricité;Électromécanique;Itron;2012-10-26;2025-04-14;Actif
CPT-102184;97481051917959;CLI-098917;Gaz;Gazpar;Sagemcom;2012-10-08;2025-05-11;Actif
CPT-102185;29457882135011;CLI-098918;Gaz;Gazpar;Landis+Gyr;2017-01-21;2025-04-12;Suspendu
CPT-102186;74541607980792;CLI-098919;Gaz;Gazpar;Landis+Gyr;2019-09-22;2025-05-03;Actif
CPT-102187;45938658506545;CLI-098920;Électricité;Électromécanique;Sagemcom;2021-09-15;2025-05-16;Suspendu
CPT-102188;98401306334023;CLI-098921;Électricité;Linky;Itron;2017-08-12;2025-05-05;Actif
CPT-102189;35167388028163;CLI-098922;Électricité;Linky;Itron;2014-01-09;2025-05-24;Actif
CPT-102190;54775656726830;CLI-098923;Électricité;Linky;Iskraemeco;2019-12-28;2025-05-03;Suspendu
CPT-102191;96655515401327;CLI-098923;Gaz;Gazpar;Sagemcom;2020-01-13;2025-04-08;Suspendu
CPT-102192;98305318029121;CLI-098924;Gaz;Traditionnel;Landis+Gyr;2014-12-24;2025-05-28;Actif
CPT-102193;95835509828035;CLI-098925;Électricité;Linky;Landis+Gyr;2012-10-15;2025-05-19;Actif
CPT-102194;15325356848848;CLI-098925;Gaz;Traditionnel;Iskraemeco;2012-10-16;2025-05-31;Actif
CPT-102195;89582712269993;CLI-098926;Électricité;Électromécanique;Sagemcom;2016-07-04;2025-04-16;Actif
CPT-102196;66423297169938;CLI-098926;Gaz;Gazpar;Itron;2016-06-18;2025-05-23;Actif
CPT-102197;49557358170018;CLI-098927;Gaz;Gazpar;Itron;2016-10-02;2025-04-02;Actif
CPT-102198;38947306384680;CLI-098928;Électricité;Linky;Iskraemeco;2016-07-30;2025-04-26;Résilié
CPT-102199;26296543244705;CLI-098928;Gaz;Gazpar;Itron;2016-07-29;2025-05-15;Résilié
CPT-102200;43953832850783;CLI-098929;Électricité;Électromécanique;Itron;2021-04-22;2025-04-22;Suspendu
CPT-102201;53557098966286;CLI-098930;Électricité;Électromécanique;Sagemcom;2015-02-09;2025-05-27;Actif
CPT-102202;10632665362211;CLI-098931;Électricité;Linky;Landis+Gyr;2015-08-27;2025-05-14;Actif
CPT-102203;35865875668088;CLI-098932;Électricité;Électromécanique;Itron;2012-04-11;2025-04-19;Actif
CPT-102204;19144837054853;CLI-098933;Électricité;Linky;Sagemcom;2013-01-27;2025-05-02;Suspendu
CPT-102205;95910565913210;CLI-098933;Gaz;Gazpar;Landis+Gyr;2013-01-23;2025-04-07;Suspendu
CPT-102206;99252518585963;CLI-098934;Électricité;Linky;Itron;2018-04-02;2025-05-02;Actif
CPT-102207;46595646471412;CLI-098935;Électricité;Électromécanique;Sagemcom;2012-10-24;2025-04-10;Résilié
CPT-102208;70231664081746;CLI-098935;Gaz;Gazpar;Iskraemeco;2012-10-11;2025-04-24;Résilié
CPT-102209;18041195414897;CLI-098936;Gaz;Gazpar;Sagemcom;2019-08-02;2025-04-23;Actif
CPT-102210;68215103789759;CLI-098937;Électricité;Linky;Itron;2020-04-04;2025-04-04;Résilié
CPT-102211;99380079563602;CLI-098937;Gaz;Traditionnel;Sagemcom;2020-04-05;2025-04-13;Résilié
CPT-102212;20043890796074;CLI-098938;Électricité;Électromécanique;Landis+Gyr;2018-05-28;2025-04-25;Actif
CPT-102213;21321319825816;CLI-098939;Électricité;Linky;Itron;2014-11-24;2025-04-03;Actif
CPT-102214;28032060192137;CLI-098940;Gaz;Traditionnel;Sagemcom;2018-05-24;2025-05-13;Résilié
CPT-102215;65982936992349;CLI-098941;Électricité;Linky;Sagemcom;2018-12-13;2025-04-20;Actif
CPT-102216;13353484409046;CLI-098942;Électricité;Linky;Itron;2017-07-21;2025-04-16;Actif
CPT-102217;65906445408762;CLI-098942;Gaz;Traditionnel;Landis+Gyr;2017-07-11;2025-04-19;Actif
CPT-102218;34301606750482;CLI-098943;Électricité;Linky;Iskraemeco;2020-10-03;2025-05-14;Actif
CPT-102219;10471145685391;CLI-098943;Gaz;Traditionnel;Sagemcom;2020-09-22;2025-05-09;Actif
CPT-102220;90853011067283;CLI-098944;Électricité;Linky;Landis+Gyr;2020-12-04;2025-04-24;Actif
CPT-102221;37282007022290;CLI-098945;Électricité;Linky;Itron;2020-08-21;2025-04-07;Actif
CPT-102222;37080088238777;CLI-098946;Électricité;Linky;Iskraemeco;2017-12-07;2025-04-21;Résilié
CPT-102223;53506702053711;CLI-098947;Électricité;Linky;Sagemcom;2018-11-14;2025-05-11;Résilié
CPT-102224;16017004059857;CLI-098947;Gaz;Traditionnel;Sagemcom;2018-11-05;2025-04-16;Résilié
CPT-102225;94879334193549;CLI-098948;Électricité;Linky;Sagemcom;2014-01-02;2025-05-12;Résilié
CPT-102226;66873098423399;CLI-098949;Gaz;Gazpar;Sagemcom;2014-07-16;2025-05-23;Suspendu
CPT-102227;29914501476939;CLI-098950;Électricité;Linky;Itron;2013-10-21;2025-04-13;Actif
CPT-102228;12932050518439;CLI-098951;Gaz;Gazpar;Itron;2012-03-20;2025-04-22;Actif
CPT-102229;82768056130406;CLI-098952;Électricité;Linky;Landis+Gyr;2016-04-01;2025-04-06;Actif
CPT-102230;48793242781896;CLI-098953;Gaz;Traditionnel;Sagemcom;2018-09-24;2025-05-13;Suspendu
CPT-102231;29765159779937;CLI-098954;Électricité;Linky;Itron;2020-12-01;2025-04-11;Actif
CPT-102232;46391408958628;CLI-098955;Gaz;Traditionnel;Landis+Gyr;2019-06-16;2025-05-01;Actif
CPT-102233;51990704257603;CLI-098956;Électricité;Linky;Sagemcom;2017-01-12;2025-04-06;Actif
CPT-102234;78135552592238;CLI-098957;Électricité;Linky;Sagemcom;2019-10-04;2025-04-04;Actif
CPT-102235;85432293770870;CLI-098957;Gaz;Traditionnel;Sagemcom;2019-10-27;2025-04-05;Actif
CPT-102236;23435048487216;CLI-098958;Électricité;Électromécanique;Landis+Gyr;2019-07-21;2025-05-30;Suspendu
CPT-102237;22006060810138;CLI-098958;Gaz;Traditionnel;Sagemcom;2019-07-17;2025-04-09;Suspendu
CPT-102238;97503693740004;CLI-098959;Électricité;Linky;Sagemcom;2020-01-20;2025-05-27;Actif
CPT-102239;17684917580850;CLI-098959;Gaz;Gazpar;Sagemcom;2020-01-04;2025-04-11;Actif
CPT-102240;92818346731231;CLI-098960;Électricité;Linky;Iskraemeco;2016-10-12;2025-04-10;Actif
CPT-102241;70745857178781;CLI-098961;Électricité;Linky;Iskraemeco;2013-01-19;2025-04-27;Actif
CPT-102242;31695484499057;CLI-098962;Gaz;Gazpar;Sagemcom;2020-12-28;2025-04-24;Actif
CPT-102243;34321207435371;CLI-098963;Électricité;Linky;Sagemcom;2013-04-04;2025-04-30;Actif
CPT-102244;71842128142858;CLI-098963;Gaz;Gazpar;Sagemcom;2013-03-23;2025-05-19;Actif
CPT-102245;43413764559145;CLI-098964;Électricité;Électromécanique;Sagemcom;2014-06-16;2025-05-16;Suspendu
CPT-102246;44816559358400;CLI-098965;Électricité;Linky;Landis+Gyr;2017-09-18;2025-05-17;Actif
CPT-102247;36446045307356;CLI-098966;Gaz;Traditionnel;Sagemcom;2020-04-05;2025-04-07;Résilié
CPT-102248;61648426653060;CLI-098967;Électricité;Linky;Landis+Gyr;2021-12-23;2025-05-13;Résilié
CPT-102249;53260437379297;CLI-098968;Gaz;Gazpar;Sagemcom;2014-10-04;2025-05-08;Actif
CPT-102250;12473491265445;CLI-098969;Gaz;Gazpar;Sagemcom;2017-11-07;2025-04-16;Actif
CPT-102251;19577152915064;CLI-098970;Électricité;Linky;Landis+Gyr;2019-08-13;2025-05-16;Résilié
CPT-102252;19301273499064;CLI-098971;Gaz;Gazpar;Sagemcom;2017-02-05;2025-04-06;Actif
CPT-102253;50143244720342;CLI-098972;Électricité;Linky;Iskraemeco;2021-09-20;2025-04-14;Actif
CPT-102254;65775854384566;CLI-098972;Gaz;Traditionnel;Iskraemeco;2021-09-03;2025-05-29;Actif
CPT-102255;28556877376646;CLI-098973;Électricité;Linky;Sagemcom;2017-12-25;2025-04-19;Suspendu
CPT-102256;21428817601411;CLI-098973;Gaz;Gazpar;Sagemcom;2018-01-10;2025-05-09;Suspendu
CPT-102257;28621206728603;CLI-098974;Électricité;Linky;Sagemcom;2015-08-28;2025-04-11;Actif
CPT-102258;96263141645135;CLI-098975;Gaz;Gazpar;Itron;2018-03-05;2025-05-31;Suspendu
CPT-102259;52042864699774;CLI-098976;Électricité;Linky;Sagemcom;2021-03-15;2025-05-03;Actif
CPT-102260;89244647715784;CLI-098977;Électricité;Électromécanique;Itron;2015-03-27;2025-05-13;Résilié
CPT-102261;68432744329670;CLI-098977;Gaz;Traditionnel;Sagemcom;2015-04-05;2025-04-05;Résilié
CPT-102262;64115059307153;CLI-098978;Électricité;Linky;Itron;2021-02-22;2025-04-14;Actif
CPT-102263;83622951197856;CLI-098979;Électricité;Linky;Sagemcom;2020-03-07;2025-04-25;Actif
CPT-102264;40191712130908;CLI-098979;Gaz;Traditionnel;Iskraemeco;2020-02-27;2025-05-06;Actif
CPT-102265;23516421818748;CLI-098980;Électricité;Linky;Iskraemeco;2021-09-14;2025-04-14;Actif
CPT-102266;48989568181494;CLI-098981;Électricité;Linky;Itron;2019-12-09;2025-04-27;Actif
CPT-102267;71033572253607;CLI-098982;Électricité;Linky;Sagemcom;2014-07-25;2025-04-23;Actif
CPT-102268;38711732045475;CLI-098982;Gaz;Gazpar;Landis+Gyr;2014-08-01;2025-05-23;Actif
CPT-102269;17322447275379;CLI-098983;Électricité;Électromécanique;Sagemcom;2014-06-15;2025-04-17;Résilié
CPT-102270;43872981181681;CLI-098983;Gaz;Gazpar;Landis+Gyr;2014-07-02;2025-04-11;Résilié
CPT-102271;81162715295253;CLI-098984;Électricité;Linky;Landis+Gyr;2018-04-04;2025-04-11;Actif
CPT-102272;71981616854775;CLI-098984;Gaz;Gazpar;Itron;2018-04-04;2025-05-19;Actif
CPT-102273;96281312702210;CLI-098985;Électricité;Linky;Itron;2021-01-02;2025-05-03;Actif
CPT-102274;68815966397058;CLI-098986;Électricité;Linky;Sagemcom;2015-01-17;2025-05-15;Résilié
CPT-102275;33993613932974;CLI-098987;Gaz;Gazpar;Itron;2016-07-14;2025-05-18;Actif
CPT-102276;59576105976430;CLI-098988;Gaz;Traditionnel;Landis+Gyr;2017-08-15;2025-05-22;Suspendu
CPT-102277;18470500362380;CLI-098989;Électricité;Linky;Itron;2018-10-27;2025-05-21;Actif
CPT-102278;88540846435277;CLI-098989;Gaz;Gazpar;Sagemcom;2018-11-02;2025-05-20;Actif
CPT-102279;39702336472564;CLI-098990;Électricité;Électromécanique;Sagemcom;2017-07-29;2025-05-31;Actif
CPT-102280;79631675686753;CLI-098991;Électricité;Électromécanique;Sagemcom;2017-04-12;2025-05-27;Actif
CPT-102281;89336082903490;CLI-098992;Gaz;Gazpar;Itron;2021-10-20;2025-05-19;Actif
CPT-102282;63810476320202;CLI-098993;Électricité;Linky;Landis+Gyr;2016-10-16;2025-04-11;Actif
CPT-102283;14249349294897;CLI-098994;Électricité;Électromécanique;Sagemcom;2015-06-12;2025-05-08;Actif
CPT-102284;56977962360286;CLI-098995;Électricité;Linky;Landis+Gyr;2013-09-17;2025-05-06;Actif
CPT-102285;60964617433505;CLI-098996;Gaz;Gazpar;Landis+Gyr;2014-03-28;2025-04-04;Suspendu
CPT-102286;41111505930474;CLI-098997;Électricité;Linky;Sagemcom;2019-01-14;2025-05-17;Actif
CPT-102287;23894578183172;CLI-098998;Électricité;Linky;Iskraemeco;2021-01-31;2025-05-15;Suspendu
CPT-102288;73695851068274;CLI-098998;Gaz;Traditionnel;Iskraemeco;2021-01-10;2025-05-06;Suspendu
CPT-102289;91415331456081;CLI-098999;Électricité;Linky;Sagemcom;2014-06-04;2025-04-13;Suspendu
CPT-102290;51699011563127;CLI-099000;Électricité;Linky;Iskraemeco;2013-04-15;2025-04-14;Résilié
CPT-102291;12557099377684;CLI-099001;Électricité;Électromécanique;Sagemcom;2016-09-27;2025-04-28;Suspendu
CPT-102292;73190798623534;CLI-099002;Électricité;Linky;Iskraemeco;2012-08-04;2025-05-11;Résilié
CPT-102293;52413912985823;CLI-099002;Gaz;Traditionnel;Sagemcom;2012-08-10;2025-05-26;Résilié
CPT-102294;76452428886449;CLI-099003;Gaz;Gazpar;Sagemcom;2012-12-24;2025-04-03;Actif
CPT-102295;29409521053495;CLI-099004;Électricité;Linky;Sagemcom;2013-04-10;2025-04-09;Suspendu
CPT-102296;34797429439907;CLI-099005;Électricité;Linky;Itron;2016-08-30;2025-04-14;Actif
CPT-102297;93854951389383;CLI-099005;Gaz;Gazpar;Itron;2016-08-10;2025-04-02;Actif
CPT-102298;74092733797904;CLI-099006;Gaz;Traditionnel;Landis+Gyr;2020-10-23;2025-04-08;Actif
CPT-102299;62281089552713;CLI-099007;Électricité;Électromécanique;Sagemcom;2013-05-29;2025-05-04;Actif
CPT-102300;77098733189474;CLI-099008;Électricité;Électromécanique;Sagemcom;2016-10-22;2025-04-12;Actif
CPT-102301;15717556881449;CLI-099009;Électricité;Électromécanique;Iskraemeco;2013-05-16;2025-05-30;Actif
CPT-102302;24322900029471;CLI-099009;Gaz;Gazpar;Itron;2013-05-07;2025-05-23;Actif
CPT-102303;23883009833894;CLI-099010;Gaz;Gazpar;Iskraemeco;2016-07-21;2025-04-02;Actif
CPT-102304;45459268618779;CLI-099011;Électricité;Linky;Sagemcom;2018-05-21;2025-04-05;Résilié
CPT-102305;26535473496771;CLI-099012;Électricité;Linky;Iskraemeco;2012-05-23;2025-04-03;Actif
CPT-102306;89589164261222;CLI-099012;Gaz;Gazpar;Landis+Gyr;2012-04-30;2025-05-31;Actif
CPT-102307;66805284444454;CLI-099013;Électricité;Linky;Sagemcom;2019-01-24;2025-05-13;Actif
CPT-102308;69925065133603;CLI-099014;Gaz;Gazpar;Landis+Gyr;2021-04-01;2025-05-08;Suspendu
CPT-102309;99509921306170;CLI-099015;Gaz;Gazpar;Sagemcom;2016-08-16;2025-04-04;Actif
CPT-102310;25651159189306;CLI-099016;Gaz;Traditionnel;Itron;2014-04-23;2025-05-08;Suspendu
CPT-102311;58728517339053;CLI-099017;Gaz;Gazpar;Landis+Gyr;2020-07-24;2025-04-12;Actif
CPT-102312;90245085424659;CLI-099018;Électricité;Linky;Sagemcom;2016-05-01;2025-05-02;Résilié
CPT-102313;48158873210728;CLI-099019;Électricité;Linky;Iskraemeco;2017-10-10;2025-04-12;Actif
CPT-102314;38095804380071;CLI-099019;Gaz;Gazpar;Landis+Gyr;2017-09-23;2025-04-11;Actif
CPT-102315;34259736106196;CLI-099020;Électricité;Linky;Sagemcom;2012-04-23;2025-05-11;Résilié
CPT-102316;39802401468940;CLI-099020;Gaz;Traditionnel;Sagemcom;2012-04-10;2025-04-28;Résilié
CPT-102317;42565658858678;CLI-099021;Électricité;Linky;Itron;2014-08-01;2025-05-02;Résilié
CPT-102318;76451041519318;CLI-099022;Gaz;Gazpar;Sagemcom;2018-11-11;2025-05-10;Résilié
CPT-102319;32456960424705;CLI-099023;Électricité;Linky;Itron;2019-04-06;2025-05-21;Actif
CPT-102320;42179000523433;CLI-099024;Électricité;Linky;Sagemcom;2020-04-02;2025-04-30;Actif
CPT-102321;17112689556039;CLI-099024;Gaz;Gazpar;Landis+Gyr;2020-04-25;2025-04-30;Actif
CPT-102322;76492711287320;CLI-099025;Gaz;Gazpar;Sagemcom;2018-12-09;2025-04-05;Actif
CPT-102323;18444951796914;CLI-099026;Gaz;Gazpar;Iskraemeco;2013-09-18;2025-04-09;Suspendu
CPT-102324;17031125277222;CLI-099027;Gaz;Gazpar;Itron;2012-08-09;2025-04-02;Actif
CPT-102325;46230413851218;CLI-099028;Électricité;Linky;Itron;2019-12-14;2025-04-19;Résilié
CPT-102326;23541141833267;CLI-099029;Électricité;Linky;Sagemcom;2013-07-14;2025-05-01;Actif
CPT-102327;29166501592405;CLI-099030;Électricité;Linky;Itron;2016-11-09;2025-04-20;Suspendu
CPT-102328;88290781786966;CLI-099031;Gaz;Gazpar;Itron;2021-04-05;2025-05-24;Résilié
CPT-102329;48544088674017;CLI-099032;Électricité;Linky;Landis+Gyr;2021-09-13;2025-05-11;Actif
CPT-102330;27471063974626;CLI-099033;Électricité;Linky;Sagemcom;2015-06-09;2025-05-31;Actif
CPT-102331;52350798782906;CLI-099034;Électricité;Électromécanique;Sagemcom;2021-06-25;2025-04-23;Résilié
CPT-102332;12174383123157;CLI-099035;Électricité;Linky;Sagemcom;2018-10-24;2025-05-02;Résilié
CPT-102333;91934871672118;CLI-099036;Électricité;Linky;Landis+Gyr;2019-08-12;2025-05-08;Suspendu
CPT-102334;66074714455602;CLI-099037;Électricité;Linky;Landis+Gyr;2019-10-12;2025-04-10;Actif
CPT-102335;79161745656198;CLI-099037;Gaz;Gazpar;Itron;2019-10-16;2025-05-05;Actif
CPT-102336;95148036852876;CLI-099038;Électricité;Linky;Landis+Gyr;2018-02-02;2025-04-08;Actif
CPT-102337;46443811637902;CLI-099038;Gaz;Gazpar;Iskraemeco;2018-02-04;2025-04-15;Actif
CPT-102338;10955607210918;CLI-099039;Électricité;Linky;Landis+Gyr;2012-02-08;2025-04-17;Résilié
CPT-102339;64032990805272;CLI-099040;Électricité;Linky;Itron;2016-06-07;2025-04-23;Actif
CPT-102340;32601962654690;CLI-099041;Gaz;Traditionnel;Sagemcom;2017-06-10;2025-04-11;Actif
CPT-102341;43847732781762;CLI-099042;Électricité;Linky;Itron;2015-04-30;2025-04-21;Actif
CPT-102342;43304902748762;CLI-099042;Gaz;Traditionnel;Sagemcom;2015-05-11;2025-04-21;Actif
CPT-102343;41355957122318;CLI-099043;Électricité;Linky;Landis+Gyr;2016-01-21;2025-05-30;Actif
CPT-102344;23182435577132;CLI-099044;Électricité;Électromécanique;Landis+Gyr;2021-06-28;2025-05-26;Résilié
CPT-102345;42484144971491;CLI-099045;Gaz;Gazpar;Iskraemeco;2017-01-24;2025-04-18;Actif
CPT-102346;57369061435161;CLI-099046;Électricité;Linky;Iskraemeco;2021-04-13;2025-04-02;Actif
CPT-102347;23944786907674;CLI-099046;Gaz;Gazpar;Landis+Gyr;2021-04-07;2025-04-26;Actif
CPT-102348;67032149438780;CLI-099047;Électricité;Linky;Landis+Gyr;2015-01-22;2025-04-25;Actif
CPT-102349;59928438964711;CLI-099048;Électricité;Linky;Itron;2018-07-22;2025-04-02;Suspendu
CPT-102350;52780137732434;CLI-099049;Électricité;Linky;Sagemcom;2015-02-21;2025-04-21;Suspendu
CPT-102351;35328849138650;CLI-099050;Électricité;Linky;Itron;2021-04-08;2025-04-11;Actif
CPT-102352;91846895134326;CLI-099051;Électricité;Linky;Itron;2015-12-02;2025-04-18;Actif
CPT-102353;38536956036919;CLI-099052;Électricité;Linky;Iskraemeco;2017-07-12;2025-04-03;Résilié
CPT-102354;87304384320961;CLI-099052;Gaz;Gazpar;Itron;2017-07-20;2025-04-12;Résilié
CPT-102355;56470723384919;CLI-099053;Électricité;Linky;Iskraemeco;2014-01-24;2025-05-17;Actif
CPT-102356;19062873228131;CLI-099053;Gaz;Gazpar;Itron;2014-02-07;2025-04-09;Actif
CPT-102357;99415033192424;CLI-099054;Électricité;Linky;Sagemcom;2018-05-13;2025-05-11;Résilié
CPT-102358;32256492068408;CLI-099055;Électricité;Linky;Sagemcom;2016-11-13;2025-05-12;Actif
CPT-102359;65094837794792;CLI-099055;Gaz;Gazpar;Landis+Gyr;2016-11-16;2025-05-05;Actif
CPT-102360;45050685228458;CLI-099056;Électricité;Linky;Sagemcom;2015-08-11;2025-05-04;Suspendu
CPT-102361;54956435962812;CLI-099057;Gaz;Gazpar;Iskraemeco;2012-12-15;2025-05-15;Actif
CPT-102362;75829772732590;CLI-099058;Électricité;Linky;Sagemcom;2015-07-13;2025-05-23;Résilié
CPT-102363;47485544323293;CLI-099058;Gaz;Traditionnel;Landis+Gyr;2015-06-26;2025-05-28;Résilié
CPT-102364;50770592674198;CLI-099059;Électricité;Linky;Itron;2020-05-30;2025-04-12;Actif
CPT-102365;98207233799398;CLI-099060;Électricité;Électromécanique;Itron;2013-02-17;2025-05-31;Suspendu
CPT-102366;56091235312255;CLI-099061;Électricité;Linky;Sagemcom;2019-08-22;2025-05-28;Actif
CPT-102367;89526991361223;CLI-099062;Électricité;Linky;Iskraemeco;2018-04-11;2025-05-23;Actif
CPT-102368;28788617095718;CLI-099063;Électricité;Linky;Sagemcom;2013-11-10;2025-05-03;Suspendu
